item_id,nli_raw_story,nli_raw_acting,nli_raw_visuals,nli_ctr_story,nli_ctr_acting,nli_ctr_visuals,n_reviews,n_story,n_acting,n_visuals
B00QK4ANEI,0.1891,0.6229,0.2178,-0.0824,0.329,-0.0485,172,84,93,22
B00QKS2DP6,0.2634,0.313,0.6121,0.1073,0.0608,0.2334,221,81,57,20
B00QTKCP58,0.6839,0.8014,0.3688,0.2605,0.203,-0.1189,62,41,29,10
B00QUFHTMQ,0.3434,0.4008,0.2924,0.1766,0.1716,0.056,383,186,131,45
B00QUFHWMS,-0.131,0.0545,0.4276,-0.0994,0.0203,0.2604,338,141,100,89
B00QXIIZ3W,-0.1217,0.425,0.5382,-0.2476,0.241,0.2687,113,57,58,21
B00R041BVQ,0.586,0.8536,0.5771,0.1765,0.3115,0.104,57,27,19,13
B00R6HLE1O,0.8412,0.8605,0.922,0.5349,0.2294,-0.0218,74,39,16,7
B00R8GUXPG,0.7334,0.6876,0.8156,0.3943,0.0842,0.2775,255,89,46,32
B00R8KIJ3U,0.7763,0.5559,0.6965,0.3824,-0.199,0.1186,95,52,10,36
B00RD6DZL0,0.6492,0.6939,0.3837,0.308,0.2433,0.0273,215,103,80,26
B00RNELG5E,0.2617,0.4774,0.2724,0.0426,0.2208,0.1409,167,67,62,10
B00RTKEFSC,0.7196,0.8124,0.7679,0.2559,0.176,0.0557,226,115,82,27
B00S1ITA2W,0.2679,0.3714,0.0971,0.131,0.1524,0.0143,306,121,88,32
B00S2LSA5G,0.5478,0.7435,0.7809,0.2632,0.0944,0.1478,123,53,26,21
B00S6MBGY8,0.3792,0.4098,0.272,0.2159,0.1808,0.0543,344,166,114,43
B00S9XHJ86,-0.0082,0.1302,0.0164,-0.0276,0.0868,0.1408,138,64,49,14
B00SADQOEU,0.5868,0.2694,-0.0868,0.3851,-0.0863,-0.0662,144,47,27,5
B00SB9SL3A,0.6044,0.7248,0.6883,0.1827,0.1763,0.0525,81,43,40,21
B00SB9Y6KW,0.6234,0.6845,0.4877,0.3917,0.1927,-0.1281,350,133,61,15
B00SFRHKAI,0.6404,0.646,0.4605,0.2252,0.1869,-0.073,193,54,49,7
B00SHJLVWM,0.5647,0.6619,0.6536,0.3423,0.1308,0.0567,157,71,30,17
B00SJC9WV4,0.5504,0.8294,0.1249,0.1479,0.4439,-0.1716,235,105,114,11
B00SYX6J2I,0.6451,0.3656,0.9263,0.3111,-0.056,0.1503,70,31,11,19
B00TFGRY4U,0.4403,0.5915,0.7231,0.203,0.319,0.057,105,39,34,10
B00TGF9GGO,0.3751,-0.1088,0.4974,0.3897,0.0411,0.2811,72,31,8,7
B00TKIJGDA,0.6216,0.8017,0.7664,0.1404,0.0462,0.0589,79,23,16,13
B00TPL8DXQ,0.7695,0.8348,0.9209,0.4952,-0.0678,0.7152,66,9,2,12
B00TPN7EES,0.1609,-0.1279,0.0998,0.1593,-0.1153,0.1516,79,23,17,12
B00TQ4PBBO,0.3918,0.7712,0.4741,0.0771,0.2247,0.1062,125,46,31,9
B00TRK0ODC,0.1166,0.4943,0.1911,-0.0812,0.2628,0.1724,124,59,61,7
B00TYJDQ54,0.4452,0.5672,0.6669,0.1787,0.2725,0.1114,400,132,123,22
B00UARSZXC,0.7645,0.3722,0.792,0.5716,-0.0615,0.1893,160,59,16,14
B00UI5CU6Y,0.9188,0.8401,0.6535,0.543,0.0496,-0.0397,214,103,47,8
B00UJZQF5A,0.4176,0.5626,0.7351,0.1366,0.2611,0.0869,354,118,116,20
B00UKSXN60,0.7318,0.7392,0.9233,0.3332,0.2078,0.0069,174,60,45,3
B00UL9050A,0.3413,0.5411,0.8017,0.0162,0.1832,0.0654,166,61,55,10
B00UMDF01Y,0.7434,0.8838,0.5024,0.3014,0.2795,0.0485,189,84,60,4
B00UNONQSQ,0.4263,0.7129,0.4736,0.0394,0.3446,0.1545,235,71,79,16
B00URJFYEG,0.8843,0.8526,0.9742,0.6157,0.1747,-0.0058,110,53,21,1
B00UZJO7UA,0.759,0.7682,0.9728,0.196,0.2226,0.0004,186,86,87,2
B00V950K3C,0.167,0.3587,0.4213,-0.0076,0.1044,0.1185,302,116,85,42
B00VAVNN5W,-0.0431,0.1383,0.2648,-0.0701,0.1305,0.1675,195,92,56,30
B00VFVIJFG,0.8422,0.8464,0.8259,0.3675,0.0427,0.0857,179,69,35,34
B00VK09FMI,0.741,0.8087,0.7554,0.2902,0.1663,0.058,202,108,74,25
B00VMIWA3O,0.4936,0.5468,0.2614,0.3795,0.1136,0.1393,122,64,23,22
B00VSE0IMM,0.6857,0.7779,0.5147,0.3259,0.1335,0.0553,192,89,51,18
B00VSG3MSC,0.6138,0.664,0.7769,0.4245,0.1801,0.0852,223,63,21,11
B00VU4YPR4,0.751,0.836,0.421,0.2995,0.2176,-0.0621,242,124,91,17
B00VUK505O,-0.1307,0.3427,0.6436,-0.1672,0.2052,0.2126,135,46,31,13
B00W1XYVWW,0.8688,0.9016,0.8662,0.3277,0.2405,0.2267,277,61,47,30
B00W3JQXUM,-0.2891,-0.1802,-0.4616,-0.1179,0.0557,-0.0689,89,42,23,13
B00W605FDO,0.7542,0.7261,0.8141,0.2366,0.0413,0.2168,299,91,50,69
B00WAJ8RBI,0.3468,0.4512,0.8481,0.0765,0.0276,0.2713,302,122,64,54
B00WDQNYUM,0.4691,0.6108,0.8638,0.0803,0.1942,-0.0798,88,45,42,2
B00WNBABVC,0.4125,0.3504,0.4591,0.3144,0.0534,0.1965,305,107,33,12
B00WRNGTRG,0.726,0.4462,0.2434,0.4703,0.01,-0.1139,124,41,22,15
B00WSJL4JC,0.6904,0.8811,0.8655,0.1743,0.1786,0.0788,121,53,49,29
B00X3DC6Y4,0.7212,0.5893,0.9048,0.5182,0.1788,-0.0111,110,39,17,2
B00X7SIALI,0.5468,0.4758,0.3369,0.3912,-0.001,0.0151,194,91,25,11
B00XJ8HAHG,0.2198,-0.1919,0.6328,0.1324,-0.1056,0.36,145,41,15,20
B00XLX0Z62,0.3546,0.4972,0.8068,0.0337,0.1232,0.3489,332,92,98,79
B00XQ142MW,0.234,0.3725,0.7312,0.0134,0.0742,0.2315,320,111,85,68
B00XQ2EQH2,0.3886,0.6039,0.1317,0.222,0.2908,0.0089,242,119,63,5
B00XRZU2E4,0.5089,0.5445,0.6712,0.2938,0.1261,0.3024,297,100,40,45
B00XVJ3MW0,0.8067,0.2852,0.6554,0.4985,-0.0095,0.2187,128,37,3,24
B00Y11WX90,0.4446,0.6462,0.6988,0.0572,0.077,0.1585,335,204,129,144
B00Y7R9FWQ,0.5673,0.7696,0.8632,-0.0205,0.151,0.1727,102,50,55,31
B00YCY46VO,0.7497,0.8653,0.7485,0.5842,0.1417,0.2911,88,30,5,9
B00YHR5UW0,0.0514,0.1523,0.3976,0.0613,0.1654,0.1975,150,66,47,10
B00YI71PN2,0.2739,0.2662,0.4245,0.1448,-0.0932,0.2217,293,89,21,66
B00YQJRYGY,0.2316,0.4317,0.793,-0.0249,0.0891,0.275,293,109,86,60
B00YRV20HY,0.4414,0.5981,0.3596,0.1693,0.2321,0.0406,319,107,82,14
B00YS4V5BC,0.5378,0.5846,0.5084,0.2071,0.1204,-0.0299,57,24,19,5
B00YSG2ZPA,0.8859,0.8597,0.7953,0.4108,0.0693,0.0264,340,184,101,65
B00YT8SFR4,0.4591,0.4218,0.1021,0.3838,0.2223,-0.077,129,45,17,10
B00Z710V6K,0.3201,0.6581,0.3939,-0.018,0.266,-0.033,124,62,60,18
B00Z9YZRVE,0.6853,0.7072,0.7524,0.258,0.0415,0.0605,362,196,112,101
B00ZGDIGZ2,0.6965,0.7229,0.7321,0.2768,0.153,0.1106,307,99,72,46
B00ZPH4SAQ,0.8513,0.6817,0.5166,0.6098,-0.0429,-0.3157,72,42,14,1
B00ZQ36R4Y,0.6193,0.6169,0.3612,0.4452,0.1983,-0.0251,99,34,16,5
B00ZR3W40E,0.4185,0.6423,0.6132,0.0135,0.2935,0.0421,363,143,172,35
B00ZRBQVVO,0.3553,0.4583,0.7833,0.0801,0.0539,0.3545,134,36,28,11
B00ZS21J6E,0.472,0.5181,0.6948,0.1126,0.0591,0.1249,305,126,99,42
B01013C5IU,0.4072,0.2054,0.4204,0.3065,0.0785,-0.0065,183,58,27,17
B010NDZJ9A,0.1639,-0.0942,0.2809,0.1672,0.0224,0.2196,133,58,24,24
B01127XNEE,0.6343,0.6754,0.4333,0.2643,0.1677,0.0283,240,112,85,24
B01169SSOI,0.5031,0.4446,0.2777,0.2047,0.1457,-0.0199,102,42,39,11
B0118S73VG,-0.207,-0.099,0.3729,-0.1133,0.0075,0.2041,124,48,42,21
B011KME78M,0.3286,0.2021,0.5815,0.149,-0.0741,0.3202,91,28,15,8
B011LW42W2,0.8877,0.5499,0.3715,0.6334,0.0234,-0.0361,101,44,16,7
B012BPM40U,0.568,0.7488,0.6263,0.078,0.2526,0.0349,126,44,52,16
B012DWS874,0.2262,0.1823,0.8058,0.0387,0.0041,0.2977,255,91,41,46
B013C6OW1Q,0.5326,0.846,0.6025,0.1201,0.2737,0.1167,144,65,50,10
B013XD39BC,0.4086,0.437,0.4927,0.1602,0.095,-0.1992,245,96,72,13
B0142WELF6,0.4828,0.3318,0.6842,0.2831,-0.0101,0.3686,194,59,31,16
B014DEGTEO,-0.0488,0.533,0.5198,-0.1864,0.2257,0.1258,118,50,35,15
B014GDAVLE,0.3901,0.6073,0.6011,0.1133,0.2492,-0.1004,159,66,51,12
B014GQ8118,0.2413,0.3027,0.685,0.1318,0.0625,0.2788,129,40,34,15
B014HDTT84,0.1778,0.3882,0.1952,0.0284,0.1332,0.0649,308,126,96,46
B014LIIYPY,0.7481,0.6597,0.8396,0.5829,0.0401,-0.0423,98,30,8,2
B014TC60LC,0.7761,0.9095,0.6817,0.5846,-0.0212,0.2398,219,67,12,8
B0152AVXUI,-0.1081,0.0083,-0.0651,-0.0756,0.0511,0.0941,146,70,54,22
B015EVT7FI,-0.3009,0.1034,0.5924,-0.1632,0.2779,0.2944,86,34,22,11
B015HM3E8K,0.7742,0.8105,0.617,0.2515,0.2471,-0.0598,335,139,133,24
B015S4DRYI,0.1757,0.2497,0.4534,0.0278,0.0539,0.131,295,142,128,84
B015S4DRZW,0.3859,0.3166,0.6059,0.1633,0.0262,0.1849,282,152,98,91
B015S4DS1K,0.6159,0.6323,0.5222,0.1629,0.1419,0.0199,333,165,149,16
B0167IE0KY,0.739,0.8314,0.7283,0.1629,0.3284,0.1436,235,88,101,15
B016BSPP4K,-0.4636,0.3524,-0.0799,-0.3848,0.4068,0.0889,75,26,22,6
B016BSPTZA,0.5985,0.7264,0.8425,0.2352,0.2582,0.2243,117,58,45,3
B016HHR8G8,0.2312,0.4888,0.6553,-0.0567,0.0982,0.2917,214,114,79,84
B016LGTB1A,0.6784,0.5509,0.6825,0.2941,0.0103,0.0105,311,173,106,45
B016P01W4G,0.526,0.3295,0.7802,0.3616,-0.0391,0.2708,93,35,12,16
B0170FTFOY,-0.2726,-0.3427,-0.5852,-0.0863,0.0396,0.0332,77,39,19,6
B01723F80E,0.3978,0.3249,0.509,0.1814,0.051,0.2294,302,91,64,50
B0177ZM3JQ,0.0086,0.048,,0.0282,0.07,,42,18,16,0
B0177ZM3MI,0.4061,0.6653,0.2425,0.1673,0.2428,-0.0636,242,109,68,16
B017E5806O,0.7628,0.7824,0.8091,0.3561,-0.0184,0.1308,149,64,17,33
B017NNN31Y,0.4512,0.5293,-0.108,0.1283,0.1765,-0.3815,88,32,32,5
B017RR6YJE,0.8868,0.9238,0.9234,0.4961,0.2156,-0.0312,73,29,16,4
B017S3OP7A,0.7574,0.8149,0.7824,0.3872,0.2175,0.2012,288,116,75,28
B017SQVOSA,0.5912,0.4097,-0.6459,0.469,0.0582,0.076,61,23,8,1
B018FK66TU,0.5153,0.5593,0.6389,0.1801,0.0044,0.4788,144,33,19,14
B018IDVB3U,0.4913,0.6154,0.6715,0.2664,0.0986,0.3515,66,26,13,6
B018IDVB6W,-0.4638,-0.3485,-0.5059,-0.2296,0.0096,0.1917,70,24,13,4
B018TNBX50,0.698,0.7268,0.9691,0.0203,-0.0639,-0.0156,28,7,6,1
B018V20152,0.7356,0.8428,0.7047,0.4231,0.4521,-0.164,47,20,16,1
B0195XEGJS,0.5685,0.842,0.8072,0.0487,0.348,0.1718,95,40,46,21
B019A3QMJA,0.7669,0.6324,0.8699,0.3748,-0.0857,0.1899,336,183,61,81
B019EC9R4E,0.581,0.5649,0.922,0.1873,0.1432,-0.0114,103,34,29,7
B019FIFS9A,0.4268,0.5973,,0.0382,0.2087,,46,12,12,0
B019NB5EVG,0.6504,0.87,0.8092,0.2176,0.2413,0.1552,125,54,40,8
B019PQ0NZG,0.6776,0.6784,0.7936,0.2968,0.1488,0.1533,158,55,42,23
B019T8QBR4,0.6988,0.6642,0.3508,0.3015,0.2366,-0.03,143,62,59,10
B019WMTVLA,0.6065,0.2539,0.881,0.487,-0.0146,0.35,94,31,14,5
B019WMTX72,0.7958,0.7809,0.7929,0.3825,0.1629,-0.0342,173,90,59,18
B01A71FC90,0.2779,0.5526,0.7124,-0.011,0.1992,0.2102,291,101,97,63
B01A9LM9B2,0.5562,0.6384,0.6334,0.0855,0.0641,-0.0296,152,84,69,21
B01AHWLX2O,0.4228,0.4335,0.704,0.0454,0.0128,0.2276,377,213,184,196
B01AJV0CSE,0.2914,0.7392,0.5861,-0.0817,0.2558,0.0675,65,41,35,11
B01AKEGU1S,-0.0123,0.0725,-0.3778,0.1673,0.2132,0.3099,87,26,27,8
B01ATCA3RS,0.355,0.5853,0.6546,0.095,0.1554,0.0925,120,60,34,17
B01AUH49W2,0.7455,0.7393,0.7647,0.2687,0.0488,0.0593,341,194,117,107
B01AYMA95Y,0.7423,0.6822,0.8034,0.3669,-0.0589,0.1764,142,38,15,18
B01B2CX0LU,0.8318,0.7135,0.6126,0.6421,-0.0878,-0.018,162,54,9,13
B01B8836R6,-0.2999,0.0869,0.4829,-0.1835,0.1668,0.3591,100,47,42,10
B01BDUS0NY,0.4936,0.5669,0.5081,0.2761,0.2149,0.4023,205,51,36,15
B01BHTSIOC,0.7817,0.7844,0.7639,0.3978,0.0859,0.0659,259,143,70,43
B01BLH8R50,0.6149,0.7952,0.6026,0.2217,0.233,-0.153,272,142,97,14
B01BTDOSSG,0.2829,0.4521,0.9071,0.142,0.2995,0.4188,59,26,24,2
B01CDT609K,0.7955,0.8887,0.8065,0.3742,0.3187,0.0428,264,126,96,10
B01CE00Q5C,0.0274,0.0549,0.4508,-0.0084,-0.016,0.2217,188,96,76,49
B01CP0Q8S0,0.2468,0.2268,0.6436,0.1742,0.0849,0.4093,224,63,25,16
B01CUS6508,0.8078,0.9073,0.7526,0.4213,0.1262,-0.0733,209,100,52,17
B01D64VSYI,0.1929,0.233,0.4299,0.1421,0.1462,0.1565,232,76,53,21
B01D9EUNB4,0.314,0.4525,0.6208,0.0462,0.0844,0.2436,209,79,59,24
B01DD4KNQK,0.1895,0.1107,0.7023,0.0636,-0.0427,0.2922,157,78,61,40
B01DKLQMM0,0.57,0.7344,0.698,0.1067,0.157,0.0746,326,186,159,95
B01DOQAKUQ,0.1566,0.4721,0.6727,-0.1358,0.1017,0.3164,170,92,65,72
B01DTNVGYI,0.3329,0.152,0.4837,0.2669,-0.0121,0.221,103,58,26,34
B01DZQ10M2,0.6893,0.6514,0.8584,0.2419,0.2331,0.0008,156,43,46,2
B01E0833YC,-0.2709,-0.0851,-0.7714,-0.1603,0.057,0.0416,81,27,21,5
B01EK44KXE,0.5944,0.6072,0.8876,0.2145,-1e-04,0.2381,91,35,15,19
B01F2R9WVS,0.4172,0.5656,0.3077,0.0217,0.0638,-0.1177,76,34,30,12
B01F5ZY3JI,0.3206,0.6878,0.8688,-0.017,0.1433,0.0475,72,36,27,12
B01F5ZY4YC,0.246,0.4679,0.5569,0.0326,0.1725,0.1444,151,69,56,14
B01G4N5Q0A,0.2976,0.0435,0.6041,0.2272,0.0393,0.383,72,24,11,17
B01G71NN3Q,-0.3703,-0.1557,0.5404,-0.2717,-0.089,0.3928,59,24,19,16
B01GJQCZ7Y,0.4331,0.4096,0.577,0.1253,0.0177,0.1572,258,124,105,70
B01GJQM5JM,0.4832,0.6102,0.6747,0.1389,0.1211,0.1044,282,141,106,51
B01GP4HSH2,0.079,0.3963,0.5249,-0.0423,0.2178,0.147,75,36,24,9
B01GRU5CQS,0.5678,0.6898,0.5574,0.2531,0.1932,-0.0738,134,47,30,18
B01GWCB40Y,0.6729,0.3883,0.6603,0.2715,-0.0408,0.1231,168,88,34,70
B01H2JPTDO,0.718,0.5653,0.5369,0.5757,0.1304,-0.0795,110,43,12,9
B01H4FJR5W,0.6809,0.7387,0.7618,0.1496,0.0278,0.1595,218,71,57,53
B01HC3880G,-0.25,-0.4077,0.5778,-0.0796,-0.1275,0.5079,208,62,46,30
B01HH7KC60,0.4009,0.5814,0.7071,0.0883,0.0936,0.0626,80,41,31,30
